model_path,model_id,revision,param_name,layer_index,block_type,shape,rows,cols,design_rank,actual_rank,rank_ratio,svd_90_percent_rank,svd_90_percent_ratio,mean,std,var,min,max,sparsity,dtype,created_at
data/models,Qwen/Qwen3-4B,,model.layers.17.mlp.up_proj.weight,17,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1814,0.70859375,6.076297722756863e-06,0.02320064790546894,0.0005382700474001467,-0.515625,0.494140625,4.417017886513158e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.post_attention_layernorm.weight,17,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.6267013549804688,0.21353968977928162,0.04559919983148575,-0.263671875,1.25,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.self_attn.k_norm.weight,17,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.7570430040359497,0.7357960343360901,0.5413958430290222,-0.06396484375,3.640625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.self_attn.k_proj.weight,17,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,515,0.5029296875,-5.1314596021256875e-06,0.021560389548540115,0.00046485039638355374,-0.259765625,0.26953125,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.self_attn.o_proj.weight,17,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1301,0.508203125,-2.7914186375710415e-06,0.02186417393386364,0.0004780421149916947,-0.439453125,0.498046875,6.67572021484375e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.self_attn.q_norm.weight,17,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.6730034351348877,0.48175159096717834,0.23208458721637726,-0.08544921875,2.75,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.self_attn.q_proj.weight,17,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1139,0.444921875,8.055636499193497e-06,0.0232987143099308,0.0005428300937637687,-0.337890625,0.30078125,6.67572021484375e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.self_attn.v_proj.weight,17,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,653,0.6376953125,1.5630897905793972e-05,0.02408127672970295,0.0005799079081043601,-0.16015625,0.1904296875,7.62939453125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.input_layernorm.weight,18,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.5595507621765137,0.2681088447570801,0.07188235223293304,0.045654296875,1.921875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.mlp.down_proj.weight,18,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1773,0.692578125,7.534575615864014e-06,0.022477077320218086,0.000505219039041549,-0.76171875,0.74609375,4.0154708059210524e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.mlp.gate_proj.weight,18,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1750,0.68359375,2.1564881535596214e-05,0.02337288297712803,0.0005462916451506317,-0.65234375,0.5859375,4.818564967105263e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.mlp.up_proj.weight,18,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1812,0.7078125,1.0018426110036671e-05,0.023187125101685524,0.0005376427434384823,-0.66796875,0.55859375,4.0154708059210524e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.post_attention_layernorm.weight,18,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.6429128646850586,0.20451389253139496,0.04182593151926994,-0.328125,1.234375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.self_attn.k_norm.weight,18,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.7375948429107666,0.7056540846824646,0.49794766306877136,-0.11083984375,5.96875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.self_attn.k_proj.weight,18,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,487,0.4755859375,-3.868974999932107e-06,0.021820714697241783,0.0004761435557156801,-0.26953125,0.2333984375,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.self_attn.o_proj.weight,18,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1227,0.479296875,2.724690148170339e-06,0.02183433808386326,0.0004767383506987244,-0.40625,0.390625,8.58306884765625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.self_attn.q_norm.weight,18,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.659177541732788,0.4155602753162384,0.17269033193588257,0.007171630859375,3.96875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.self_attn.q_proj.weight,18,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1142,0.44609375,-1.648830561862269e-06,0.022509269416332245,0.0005066671874374151,-0.314453125,0.341796875,4.76837158203125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.18.self_attn.v_proj.weight,18,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,619,0.6044921875,-1.78901718754787e-05,0.024462498724460602,0.0005984138115309179,-0.1748046875,0.1484375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.input_layernorm.weight,19,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.7098808288574219,0.2784210741519928,0.07751829922199249,0.12109375,2.421875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.mlp.down_proj.weight,19,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1788,0.6984375,-4.5355686779657844e-06,0.022464485839009285,0.0005046531441621482,-0.99609375,0.67578125,4.417017886513158e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.mlp.gate_proj.weight,19,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1746,0.68203125,3.762554797503981e-06,0.02321268618106842,0.000538828840944916,-0.67578125,0.51171875,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.mlp.up_proj.weight,19,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1809,0.706640625,-2.9992034455972316e-07,0.023248789831995964,0.0005405062693171203,-1.0625,0.578125,4.417017886513158e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.post_attention_layernorm.weight,19,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.6470001339912415,0.18022820353507996,0.03248220682144165,-6.854534149169922e-06,1.15625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.self_attn.k_norm.weight,19,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.8480433225631714,0.7149267196655273,0.5111202001571655,-0.001953125,3.515625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.self_attn.k_proj.weight,19,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,511,0.4990234375,7.783612090861425e-06,0.0211119893938303,0.00044571608304977417,-0.396484375,0.4140625,1.52587890625e-06,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.self_attn.o_proj.weight,19,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1274,0.49765625,1.619564926613748e-07,0.02203836292028427,0.0004856894665863365,-0.5,0.5625,1.9073486328125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.self_attn.q_norm.weight,19,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.7406065464019775,0.457200288772583,0.2090321034193039,-0.0018463134765625,3.5,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.self_attn.q_proj.weight,19,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1143,0.446484375,6.239295089471852e-06,0.022898776456713676,0.0005243539926595986,-0.40625,0.34765625,5.7220458984375e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.19.self_attn.v_proj.weight,19,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,664,0.6484375,-1.5100492873898474e-06,0.023986302316188812,0.0005753426812589169,-0.1611328125,0.171875,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.input_layernorm.weight,20,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.6496360898017883,0.24442972242832184,0.05974588915705681,0.10302734375,2.265625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.mlp.down_proj.weight,20,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1775,0.693359375,-7.44324051993317e-06,0.022640274837613106,0.0005125820753164589,-0.419921875,0.443359375,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.mlp.gate_proj.weight,20,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1742,0.68046875,6.378870239132084e-06,0.022997239604592323,0.0005288730608299375,-0.5,0.498046875,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.mlp.up_proj.weight,20,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1805,0.705078125,-3.3986359539994737e-06,0.023297814652323723,0.000542788184247911,-0.458984375,0.8359375,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.post_attention_layernorm.weight,20,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.6737653613090515,0.18051081895828247,0.03258415311574936,-3.933906555175781e-05,1.2421875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.self_attn.k_norm.weight,20,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.8331592082977295,0.6749776601791382,0.4555948078632355,-0.068359375,3.375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.self_attn.k_proj.weight,20,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,498,0.486328125,-1.8078031644108705e-05,0.020885879173874855,0.0004362199397291988,-0.26171875,0.33203125,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.self_attn.o_proj.weight,20,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1274,0.49765625,3.2822331377246883e-06,0.02153361588716507,0.00046369657502509654,-0.42578125,0.423828125,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.self_attn.q_norm.weight,20,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.7333064079284668,0.4861448407173157,0.236336812376976,-0.010009765625,2.828125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.self_attn.q_proj.weight,20,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1063,0.415234375,-1.7784950614441186e-05,0.02370581030845642,0.0005619654548354447,-0.33203125,0.349609375,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.20.self_attn.v_proj.weight,20,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,632,0.6171875,1.7214381387020694e-06,0.02396889589726925,0.0005745079834014177,-0.1865234375,0.1806640625,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.input_layernorm.weight,21,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.7186752557754517,0.2485734522342682,0.061788760125637054,0.15234375,2.734375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.mlp.down_proj.weight,21,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1790,0.69921875,1.9050348782911897e-06,0.02281254716217518,0.0005204123444855213,-0.76171875,0.76171875,2.8108295641447366e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.mlp.gate_proj.weight,21,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1770,0.69140625,6.757905339327408e-06,0.02262033335864544,0.0005116795073263347,-0.66015625,0.484375,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.mlp.up_proj.weight,21,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1814,0.70859375,-3.478112603261252e-06,0.02323981374502182,0.0005400889203883708,-0.2890625,0.388671875,1.2046412417763158e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.post_attention_layernorm.weight,21,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.7085067629814148,0.16166973114013672,0.026137102395296097,3.695487976074219e-05,1.2734375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.self_attn.k_norm.weight,21,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.8210151195526123,0.6583864092826843,0.4334726333618164,-0.04541015625,4.78125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.self_attn.k_proj.weight,21,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,545,0.5322265625,-5.3695157475885935e-06,0.020829159766435623,0.00043385388562455773,-0.2431640625,0.2099609375,1.52587890625e-06,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.self_attn.o_proj.weight,21,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1288,0.503125,1.2267704505575239e-06,0.021177420392632484,0.00044848310062661767,-0.54296875,0.236328125,9.5367431640625e-08,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.self_attn.q_norm.weight,21,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.7287311553955078,0.5213891863822937,0.2718467116355896,-0.001220703125,5.5625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.self_attn.q_proj.weight,21,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1150,0.44921875,4.135827111895196e-07,0.023173797875642776,0.0005370249273255467,-0.349609375,0.3203125,4.76837158203125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.21.self_attn.v_proj.weight,21,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,639,0.6240234375,-3.7887439248152077e-06,0.023529736325144768,0.0005536484532058239,-0.271484375,0.287109375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.input_layernorm.weight,22,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.9790645837783813,0.2720511853694916,0.07401183992624283,0.2412109375,3.6875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.mlp.down_proj.weight,22,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1825,0.712890625,-3.0910443911125185e-06,0.022913312539458275,0.0005250198883004487,-0.69921875,0.875,4.0154708059210524e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.mlp.gate_proj.weight,22,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1773,0.692578125,1.2627556316147093e-05,0.02338528260588646,0.0005468714516609907,-0.76953125,0.59765625,4.0154708059210524e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.mlp.up_proj.weight,22,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1823,0.712109375,-2.78406423603883e-06,0.023771798238158226,0.0005650983657687902,-0.5625,0.953125,2.0077354029605262e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.post_attention_layernorm.weight,22,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.7191318273544312,0.13565248250961304,0.018401596695184708,6.705522537231445e-06,1.1953125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.self_attn.k_norm.weight,22,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.781012773513794,0.8159649968147278,0.6657989025115967,-0.00836181640625,6.34375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.self_attn.k_proj.weight,22,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,512,0.5,8.338423072018486e-07,0.02007167413830757,0.0004028720722999424,-0.734375,0.66796875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.self_attn.o_proj.weight,22,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1205,0.470703125,3.988788193964865e-06,0.021657293662428856,0.00046903835027478635,-0.4765625,0.423828125,9.5367431640625e-08,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.self_attn.q_norm.weight,22,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.634627103805542,0.4474840462207794,0.20024198293685913,0.004241943359375,2.90625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.self_attn.q_proj.weight,22,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1117,0.436328125,1.288753810513299e-05,0.022880788892507553,0.0005235304706729949,-0.330078125,0.322265625,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.22.self_attn.v_proj.weight,22,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,720,0.703125,-1.3879801372240763e-05,0.023521531373262405,0.0005532624199986458,-0.251953125,0.2470703125,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.input_layernorm.weight,23,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.9222526550292969,0.19649602472782135,0.03861068934202194,0.279296875,3.296875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.mlp.down_proj.weight,23,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1808,0.70625,-2.090134103127639e-06,0.0230482816696167,0.0005312233115546405,-0.53515625,0.48828125,4.0154708059210524e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.mlp.gate_proj.weight,23,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1772,0.6921875,-8.260811227955855e-06,0.02422134019434452,0.0005866733263246715,-0.5,0.40625,2.8108295641447366e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.mlp.up_proj.weight,23,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1824,0.7125,-2.880318561437889e-06,0.023845449090003967,0.0005686054355464876,-0.365234375,0.328125,2.8108295641447366e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.post_attention_layernorm.weight,23,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.7642587423324585,0.1405959129333496,0.019767211750149727,3.0994415283203125e-05,1.3828125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.self_attn.k_norm.weight,23,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.941910982131958,0.8398534059524536,0.7053537368774414,-0.008056640625,7.34375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.self_attn.k_proj.weight,23,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,539,0.5263671875,6.111440598033369e-06,0.021208103746175766,0.00044978363439440727,-0.265625,0.26171875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.self_attn.o_proj.weight,23,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1338,0.52265625,6.187167855387088e-06,0.02240373194217682,0.0005019272211939096,-0.32421875,0.357421875,2.86102294921875e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.self_attn.q_norm.weight,23,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.7616314888000488,0.4881877303123474,0.2383272498846054,-0.01116943359375,2.875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.self_attn.q_proj.weight,23,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1129,0.441015625,1.0755244147730991e-05,0.024325991049408913,0.0005917538655921817,-0.34375,0.42578125,6.67572021484375e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.23.self_attn.v_proj.weight,23,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,688,0.671875,-1.3244386991573265e-06,0.023928582668304443,0.0005725770606659353,-0.19921875,0.2080078125,7.62939453125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.input_layernorm.weight,24,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,1.0751426219940186,0.20414641499519348,0.041675761342048645,0.369140625,4.1875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.mlp.down_proj.weight,24,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1849,0.722265625,-1.728777306198026e-06,0.02324182353913784,0.0005401823436841369,-0.5078125,0.63671875,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.mlp.gate_proj.weight,24,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1779,0.694921875,2.4319380827364512e-05,0.02467902936041355,0.0006090545211918652,-0.53125,0.423828125,2.8108295641447366e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.mlp.up_proj.weight,24,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1822,0.71171875,-6.815242159063928e-06,0.023920079693198204,0.0005721701891161501,-0.32421875,0.373046875,2.0077354029605262e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.post_attention_layernorm.weight,24,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.8228107690811157,0.15307669341564178,0.023432474583387375,-2.86102294921875e-06,1.546875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.self_attn.k_norm.weight,24,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.7454771995544434,0.7327587604522705,0.5369353890419006,-0.037353515625,3.46875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.self_attn.k_proj.weight,24,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,519,0.5068359375,2.3093854906619526e-05,0.02119571901857853,0.0004492585139814764,-0.23828125,0.2578125,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.self_attn.o_proj.weight,24,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1313,0.512890625,-2.5773013021535007e-06,0.022768177092075348,0.000518389861099422,-0.3359375,0.337890625,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.self_attn.q_norm.weight,24,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.6974236965179443,0.4901668131351471,0.24026349186897278,-0.053466796875,2.84375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.self_attn.q_proj.weight,24,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1146,0.44765625,-2.5781523618206847e-06,0.024530941620469093,0.0006017670966684818,-0.32421875,0.341796875,2.86102294921875e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.24.self_attn.v_proj.weight,24,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,650,0.634765625,7.035679118416738e-06,0.02364974655210972,0.0005593104870058596,-0.255859375,0.2578125,7.62939453125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.input_layernorm.weight,25,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,1.0306342840194702,0.18841427564620972,0.0354999378323555,0.365234375,4.09375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.mlp.down_proj.weight,25,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1853,0.723828125,-1.926354343595449e-06,0.023338956758379936,0.0005447069415822625,-0.462890625,0.4609375,3.212376644736842e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.mlp.gate_proj.weight,25,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1805,0.705078125,1.1801053005910944e-05,0.024954838678240776,0.0006227439735084772,-0.8359375,0.39453125,5.220112047697369e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.mlp.up_proj.weight,25,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1840,0.71875,-2.184362301704823e-06,0.023931438103318214,0.0005727137322537601,-0.38671875,0.39453125,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.post_attention_layernorm.weight,25,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.867580771446228,0.14746306836605072,0.021745355799794197,-2.5033950805664062e-05,1.5625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.self_attn.k_norm.weight,25,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.8090271949768066,0.6898439526557922,0.47588470578193665,0.00262451171875,4.9375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.self_attn.k_proj.weight,25,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,606,0.591796875,8.82383028510958e-06,0.021900231018662453,0.0004796201246790588,-0.234375,0.240234375,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.self_attn.o_proj.weight,25,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1441,0.562890625,3.972624199377606e-06,0.02246764861047268,0.000504795229062438,-0.1904296875,0.1845703125,7.62939453125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.self_attn.q_norm.weight,25,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.7309036254882812,0.4411821961402893,0.19464172422885895,-0.009521484375,4.0,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.self_attn.q_proj.weight,25,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1339,0.523046875,-1.765943852660712e-05,0.0231458880007267,0.0005357321351766586,-0.30078125,0.3125,1.9073486328125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.25.self_attn.v_proj.weight,25,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,704,0.6875,2.1077064502605936e-06,0.024713439866900444,0.0006107540684752166,-0.205078125,0.201171875,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
