model_path,model_id,revision,param_name,layer_index,block_type,shape,rows,cols,design_rank,actual_rank,rank_ratio,svd_90_percent_rank,svd_90_percent_ratio,mean,std,var,min,max,sparsity,dtype,created_at
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.output.LayerNorm.beta,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.03498357534408569,0.061550769954919815,0.0037884972989559174,-0.25012171268463135,0.6952294707298279,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.output.LayerNorm.gamma,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.8310534358024597,0.04217715933918953,0.0017789126140996814,0.26163148880004883,1.6178531646728516,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.output.dense.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,-6.303245754679665e-05,0.08664891868829727,0.007508035283535719,-0.8094791173934937,0.4327705204486847,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.output.dense.weight,,output,"(768, 3072)",768,3072,768,768,1.0,551,0.7174479166666666,-3.673769413126138e-07,0.03734726086258888,0.0013948178384453058,-3.1352038383483887,1.1222258806228638,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.output.LayerNorm.beta,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.029711788520216942,0.13314110040664673,0.017726551741361618,-1.4833042621612549,1.0448744297027588,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.output.LayerNorm.gamma,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.8171906471252441,0.08064939081668854,0.006504323799163103,0.6058376431465149,2.525020122528076,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.output.dense.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.0004167376318946481,0.06143306940793991,0.0037740219850093126,-0.16211505234241486,0.6454756259918213,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.output.dense.weight,,output,"(768, 768)",768,768,768,768,1.0,387,0.50390625,1.0377032594988123e-05,0.03269939869642258,0.001069250633008778,-0.3736896216869354,0.35814473032951355,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.self.key.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,9.765949653228745e-05,0.006626517977565527,4.3910742533626035e-05,-0.02476469613611698,0.032333314418792725,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.self.key.weight,,other,"(768, 768)",768,768,768,768,1.0,327,0.42578125,1.9485645680106245e-05,0.04592396691441536,0.0021090107038617134,-0.5265079140663147,0.6269592046737671,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.self.query.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.006110023707151413,0.19165615737438202,0.036732081323862076,-0.7547898888587952,0.7653141617774963,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.self.query.weight,,other,"(768, 768)",768,768,768,768,1.0,329,0.4283854166666667,-0.00012025100295431912,0.04589378088712692,0.0021062390878796577,-0.24494677782058716,0.26922428607940674,1.6954210069444444e-06,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.self.value.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.0007584583363495767,0.03800346702337265,0.0014442633837461472,-0.23962938785552979,0.2559187412261963,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.attention.self.value.weight,,other,"(768, 768)",768,768,768,768,1.0,368,0.4791666666666667,2.8407728677848354e-05,0.034493815153837204,0.0011898232623934746,-0.1981411725282669,0.2093314826488495,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.intermediate.dense.bias,,other,"(3072,)",1,3072,1,1,1.0,1,1.0,-0.10464336723089218,0.04721440374851227,0.002229199977591634,-0.36383652687072754,0.5708199739456177,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.intermediate.dense.weight,,other,"(3072, 768)",3072,768,768,768,1.0,519,0.67578125,0.00046331912744790316,0.039683304727077484,0.0015747646102681756,-0.822796106338501,0.7370226383209229,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.output.LayerNorm.beta,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.03221128135919571,0.05685056000947952,0.003231986192986369,-0.41579219698905945,0.43429917097091675,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.output.LayerNorm.gamma,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.800506591796875,0.06039927154779434,0.0036480717826634645,0.13835743069648743,1.4368246793746948,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.output.dense.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.0005532733048312366,0.08005718141794205,0.006409151945263147,-0.638189971446991,0.34622111916542053,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.9.output.dense.weight,,output,"(768, 3072)",768,3072,768,768,1.0,559,0.7278645833333334,-1.0400960491097067e-05,0.038986075669527054,0.0015199140179902315,-3.0745725631713867,2.186894416809082,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.pooler.dense.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.0008304072543978691,0.03467535227537155,0.0012023801682516932,-0.09655669331550598,0.10427779704332352,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.pooler.dense.weight,,other,"(768, 768)",768,768,768,768,1.0,88,0.11458333333333333,3.075549102504738e-05,0.02854275517165661,0.0008146889158524573,-0.3934975862503052,0.38592007756233215,1.6954210069444444e-06,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,cls.predictions.bias,,other,"(30522,)",1,30522,1,1,1.0,1,1.0,-0.22573772072792053,0.18395790457725525,0.03384051099419594,-4.510498523712158,2.488515853881836,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,cls.predictions.transform.LayerNorm.beta,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.05298060551285744,0.3058317005634308,0.09353303164243698,-2.012104034423828,1.4150705337524414,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,cls.predictions.transform.LayerNorm.gamma,,other,"(768,)",1,768,1,1,1.0,1,1.0,2.29024338722229,0.4509325325489044,0.20334015786647797,-0.20159682631492615,3.6638755798339844,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,cls.predictions.transform.dense.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.0429358147084713,0.08792010694742203,0.0077299452386796474,-0.15151549875736237,2.2901806831359863,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,cls.predictions.transform.dense.weight,,other,"(768, 768)",768,768,768,768,1.0,510,0.6640625,0.00045058768591843545,0.0509222187101841,0.0025930723641067743,-1.0595461130142212,0.7422326803207397,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,cls.seq_relationship.bias,,other,"(2,)",1,2,1,1,1.0,1,1.0,0.00948385987430811,0.011604789644479752,0.0001346711505902931,-0.0021209302358329296,0.021088650450110435,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,cls.seq_relationship.weight,,other,"(2, 768)",2,768,2,2,1.0,2,1.0,-0.00010424858919577673,0.01323122438043356,0.00017506528820376843,-0.0477316677570343,0.049613259732723236,0.0,float32,2025-09-02T10:54:23.197596
